% 1. Title:
%      Board Game Weight Classification
% 
% 2. Sources:
%      (a) Board Game Geek (https://www.boardgamegeek.com/xmlapi)
%      (b) Data extracted 02/01/2016
% 
% 3. Past Usage:
%      - none known
% 
% 4. Relevant Information:
%      - BGG is a living database of all known published boardgames.
%      - This data set is just a small fraction of the total.
% 
% 5. Number of Instances:
%      27500
% 
% 6. Number of attributes (14 total):
%      1 (numeric) identifier
%      3 (numeric) game parameters
%      9 (boolean) subdomain classifications
%      1 (nominal) classification of weight
% 
% 7. Attribute Information:
%      1.  game identifier
%      2.  minimum players
%      3.  maximum players
%      4.  typical duration (in minutes)
%      5.  subdomain: abstract game
%      6.  subdomain: childrens game
%      7.  subdomain: customizable game
%      8.  subdomain: family game
%      9.  subdomain: party game
%      10. subdomain: strategy game
%      11. subdomain: thematic game
%      12. subdomain: wargame
%      13. (no subdomain)
%      14. class:
%          - LIGHT
%          - MEDIUM_LIGHT
%          - MEDIUM
%          - MEDIUM_HEAVY
%          - HEAVY
% 
% 8. Missing Attribute Values:
%      (none)
% 
% 9. Class Distribution:
%      LIGHT        : 17099  (62.178%)
%      MEDIUM_LIGHT :  5958  (21.665%)
%      MEDIUM       :  3336  (12.131%)
%      MEDIUM_HEAVY :   945  ( 3.436%)
%      HEAVY        :   162  ( 0.589%)
% 

@RELATION boardgames

@ATTRIBUTE id NUMERIC
@ATTRIBUTE minp NUMERIC
@ATTRIBUTE maxp NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE abstract {Y,N}
@ATTRIBUTE childrens {Y,N}
@ATTRIBUTE customizable {Y,N}
@ATTRIBUTE family {Y,N}
@ATTRIBUTE party {Y,N}
@ATTRIBUTE strategy {Y,N}
@ATTRIBUTE thematic {Y,N}
@ATTRIBUTE wargames {Y,N}
@ATTRIBUTE no-subdomain {Y,N}
@ATTRIBUTE weight {LIGHT,MEDIUM_LIGHT,MEDIUM,MEDIUM_HEAVY,HEAVY}

@DATA
5195,2,6,120,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
5196,2,4,10,N,Y,N,N,N,N,N,N,N,LIGHT
5197,2,2,60,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5198,2,2,60,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5199,1,3,60,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5200,2,2,60,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5201,2,4,240,N,N,N,N,N,N,N,N,Y,MEDIUM
5202,2,2,120,Y,N,N,N,N,N,N,N,N,MEDIUM
5203,2,2,60,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5204,2,2,60,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5205,2,2,75,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5206,1,3,45,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5207,2,4,20,N,Y,N,N,N,N,N,N,N,LIGHT
5208,2,6,30,Y,N,N,N,N,N,N,N,N,LIGHT
5209,2,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5210,2,4,20,N,N,N,N,N,N,N,N,Y,MEDIUM
5211,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
5213,2,6,90,N,N,N,N,N,N,N,N,Y,LIGHT
5215,2,3,10,N,N,N,N,N,N,N,N,Y,LIGHT
5216,2,2,120,N,N,N,N,N,N,N,N,Y,MEDIUM
5217,4,8,20,Y,N,N,N,N,N,N,N,N,MEDIUM
5218,2,6,90,N,N,N,N,N,N,N,N,Y,LIGHT
5219,2,5,30,N,N,N,N,N,N,N,N,Y,LIGHT
5220,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5221,2,2,20,Y,N,N,N,N,N,N,N,N,MEDIUM
5222,1,4,45,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
5223,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5224,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM
5225,2,2,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5226,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM
5227,2,2,60,N,N,N,N,N,N,N,N,Y,MEDIUM
5228,1,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM
5229,2,4,60,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5230,2,2,45,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5231,2,4,120,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5232,2,2,10,N,Y,N,Y,N,N,N,N,N,LIGHT
5233,2,2,240,N,N,N,N,N,N,N,Y,N,MEDIUM
5234,2,4,20,Y,Y,N,N,N,N,N,N,N,LIGHT
5235,2,2,240,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5236,2,2,20,Y,N,N,N,N,N,N,N,N,LIGHT
5238,2,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
5239,2,2,300,N,N,N,N,N,N,N,Y,N,MEDIUM
5240,2,4,30,Y,N,N,N,N,N,N,N,N,LIGHT
5241,2,3,120,N,N,N,N,N,N,N,Y,N,MEDIUM
5242,2,2,20,Y,N,N,N,N,N,N,N,N,MEDIUM
5243,4,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM
5244,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
5245,4,10,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5246,0,0,10,Y,N,N,N,N,N,N,N,N,LIGHT
5247,2,2,45,N,N,Y,N,N,N,N,N,N,LIGHT
5248,2,6,20,N,N,N,N,N,N,N,N,Y,LIGHT
5249,2,4,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5250,2,6,20,N,N,N,N,N,N,N,N,Y,LIGHT
5251,2,2,15,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
5252,2,6,45,N,N,N,N,N,N,N,N,Y,LIGHT
5253,2,5,10,N,Y,N,N,N,N,N,N,N,LIGHT
5254,2,2,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5255,2,4,120,N,N,N,N,N,N,Y,Y,N,MEDIUM
5257,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5258,3,6,60,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
5259,1,6,20,N,Y,N,Y,N,N,N,N,N,LIGHT
5260,2,4,20,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
5261,1,8,30,N,N,N,N,N,N,N,N,Y,LIGHT
5263,2,2,30,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
5264,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM
5265,2,20,120,N,N,N,N,N,N,N,Y,N,MEDIUM
5266,2,4,20,N,N,N,N,N,N,N,N,Y,LIGHT
5267,2,8,60,N,N,N,N,N,N,N,N,Y,LIGHT
5268,2,4,20,N,N,N,N,N,N,N,N,Y,LIGHT
5269,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5270,2,2,20,N,N,N,N,N,N,N,N,Y,MEDIUM
5271,2,8,60,N,N,N,N,N,N,N,N,Y,LIGHT
5272,3,6,45,N,N,N,N,N,N,N,N,Y,LIGHT
5273,2,12,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5274,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5275,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5276,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5277,2,4,180,N,N,N,N,N,N,N,Y,N,MEDIUM
5278,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5279,2,2,240,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5280,2,6,20,N,Y,N,N,N,N,N,N,N,LIGHT
5281,2,4,60,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
5282,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
5283,2,4,30,Y,N,N,N,N,N,N,N,N,LIGHT
5284,2,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
5285,1,0,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5286,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
5287,2,2,120,N,N,N,N,N,N,N,Y,N,HEAVY
5288,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5289,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5290,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5291,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5292,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5293,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5294,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM
5295,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM
5296,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5297,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5298,3,6,25,N,N,N,N,N,N,N,N,Y,LIGHT
5299,2,10,60,N,N,N,N,N,N,N,N,Y,LIGHT
5300,2,2,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5301,2,2,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5302,2,2,30,N,N,N,N,N,N,N,N,Y,LIGHT
5303,2,2,60,N,N,N,N,N,N,N,N,Y,MEDIUM
5304,2,2,30,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
5305,2,2,60,N,N,N,N,N,N,N,N,Y,MEDIUM_HEAVY
5306,2,4,20,N,N,N,Y,N,N,Y,N,N,LIGHT
5307,3,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5308,2,2,10,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
5310,2,5,45,N,N,N,N,N,N,N,N,Y,LIGHT
5311,2,2,30,N,N,N,N,N,N,N,N,Y,LIGHT
5312,2,9,30,N,N,N,Y,Y,N,N,N,N,LIGHT
5313,2,2,30,N,N,N,N,N,N,N,Y,N,LIGHT
5314,2,2,10,N,N,N,Y,N,N,N,N,N,LIGHT
5315,2,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
5316,2,4,180,N,N,N,N,N,N,Y,Y,N,MEDIUM
5317,2,8,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5318,2,4,180,N,N,N,N,N,N,N,Y,N,LIGHT
5320,2,5,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5321,2,2,45,N,N,N,N,N,N,N,N,Y,LIGHT
5322,2,2,10,N,N,N,N,N,N,N,N,Y,LIGHT
5323,2,2,45,N,N,N,N,N,N,N,N,Y,LIGHT
5324,1,10,60,N,N,N,N,N,N,N,N,Y,LIGHT
5325,2,2,60,N,N,N,N,N,N,N,N,Y,LIGHT
5326,2,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
5327,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
5328,2,2,45,N,N,N,N,N,N,N,N,Y,LIGHT
5329,2,2,60,N,N,N,N,N,N,N,N,Y,LIGHT
5330,2,2,60,N,N,N,N,N,N,N,N,Y,LIGHT
5331,2,5,30,N,N,N,N,N,N,N,N,Y,LIGHT
5332,2,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5333,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM
5334,2,4,20,N,N,N,N,N,N,N,N,Y,LIGHT
5335,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM
5336,2,8,120,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
5337,2,5,60,N,N,N,N,N,N,N,N,Y,LIGHT
5338,2,6,90,N,N,N,N,N,N,N,N,Y,LIGHT
5339,2,4,45,N,Y,N,N,N,N,N,N,N,LIGHT
5340,2,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
5341,2,2,10,Y,N,N,N,N,N,N,N,N,LIGHT
5342,2,2,45,N,N,N,N,N,N,N,N,Y,LIGHT
5343,2,2,10,N,Y,N,N,N,N,N,N,N,LIGHT
5344,2,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
5345,4,10,90,N,N,N,N,N,N,N,N,Y,HEAVY
5346,1,8,30,N,Y,N,N,N,N,N,N,N,LIGHT
5347,2,4,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5348,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM
5349,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM
5350,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5351,1,4,360,N,N,N,N,N,N,N,Y,N,MEDIUM
5353,2,2,20,N,N,N,N,N,N,N,N,Y,LIGHT
5354,1,6,20,N,Y,N,N,N,N,N,N,N,LIGHT
5355,2,2,20,N,N,N,N,N,N,N,N,Y,LIGHT
5356,2,4,10,N,N,N,N,N,N,N,N,Y,LIGHT
5357,1,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM
5358,0,0,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5359,2,5,90,N,N,N,N,N,N,N,Y,N,LIGHT
5360,0,0,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5361,3,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
5362,2,4,45,N,Y,N,N,N,N,N,N,N,LIGHT
5363,2,4,20,N,Y,N,N,N,N,N,N,N,LIGHT
5364,2,2,60,Y,N,N,N,N,N,N,N,N,MEDIUM_HEAVY
5365,2,2,30,N,N,N,N,N,N,N,N,Y,LIGHT
5366,2,4,30,N,Y,N,N,N,N,N,N,N,LIGHT
5367,2,5,20,N,N,N,N,N,N,N,N,Y,LIGHT
5368,2,8,120,N,N,N,N,N,N,N,N,Y,LIGHT
5369,2,6,45,N,N,N,N,N,N,Y,Y,N,MEDIUM
5370,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
5371,2,4,20,N,Y,N,N,N,N,N,N,N,LIGHT
5372,2,4,20,N,Y,N,N,N,N,N,N,N,LIGHT
5374,2,2,120,Y,N,N,N,N,N,N,N,N,LIGHT
5375,0,0,30,N,Y,N,N,N,N,N,N,N,LIGHT
5376,2,2,60,Y,N,N,N,N,N,N,N,N,MEDIUM_HEAVY
5377,2,2,10,N,N,N,N,N,N,N,N,Y,LIGHT
5378,2,4,30,N,Y,N,N,N,N,N,N,N,LIGHT
5379,2,2,45,N,N,N,N,N,N,N,N,Y,LIGHT
5380,2,5,45,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
5381,8,8,180,N,N,N,N,N,N,N,N,Y,MEDIUM
5382,1,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5383,1,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM
5384,3,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM
5385,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
5386,2,4,20,Y,N,N,N,N,N,N,N,N,LIGHT
5387,2,4,20,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5388,1,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
5389,2,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5390,2,6,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5391,2,4,20,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5392,6,6,180,N,N,N,N,N,N,N,N,Y,LIGHT
5393,4,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
5394,1,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5395,2,2,45,N,N,N,N,N,N,N,N,Y,LIGHT
5396,2,6,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5397,2,4,30,N,Y,N,N,N,N,N,N,N,LIGHT
5398,2,6,90,N,Y,N,N,N,N,N,N,N,LIGHT
5399,2,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
5400,2,2,60,Y,N,N,N,N,N,N,N,N,MEDIUM
5401,2,2,30,N,N,N,N,N,N,N,N,Y,LIGHT
5402,2,6,90,N,N,N,N,N,N,N,N,Y,LIGHT
5403,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
5404,3,5,90,N,N,N,N,N,Y,N,N,N,MEDIUM
5405,2,6,60,N,N,N,Y,N,Y,N,N,N,MEDIUM_LIGHT
5406,3,4,90,N,N,N,N,N,Y,N,N,N,MEDIUM_LIGHT
5407,2,12,30,N,N,N,N,N,N,N,N,Y,LIGHT
5408,2,4,20,N,N,N,N,N,N,N,N,Y,LIGHT
5409,2,6,120,N,N,N,N,N,N,N,Y,N,LIGHT
5410,2,6,3600,N,N,N,N,N,N,N,Y,N,HEAVY
5411,2,4,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5412,2,4,45,N,Y,N,N,N,N,N,N,N,LIGHT
5413,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
5415,3,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
5416,2,6,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5418,2,99,300,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5419,2,4,90,N,N,N,N,N,Y,N,N,N,MEDIUM
5420,2,4,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5421,2,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
5422,2,6,10,N,N,N,N,N,N,N,N,Y,LIGHT
5423,2,12,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5425,2,10,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5426,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
5427,2,10,20,N,N,N,N,N,N,N,N,Y,LIGHT
5428,2,10,20,N,N,N,N,N,N,N,N,Y,LIGHT
5429,3,5,20,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5430,2,15,60,N,N,N,N,N,N,N,N,Y,LIGHT
5431,1,0,45,N,N,N,N,N,N,N,N,Y,LIGHT
5432,2,6,30,N,Y,N,N,N,N,N,N,N,LIGHT
5433,2,4,30,N,Y,N,N,N,N,N,N,N,LIGHT
5435,2,6,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5437,1,2,60,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5438,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5439,2,8,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5440,2,2,10,N,N,N,N,N,N,N,N,Y,LIGHT
5441,2,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5445,2,4,20,N,N,N,Y,N,N,N,N,N,LIGHT
5446,2,6,120,N,N,N,N,N,N,N,N,Y,LIGHT
5447,2,6,120,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5448,2,8,60,Y,N,N,N,N,N,N,N,N,LIGHT
5449,2,2,20,N,N,N,N,N,N,N,N,Y,LIGHT
5450,2,2,30,Y,N,N,N,N,N,N,Y,N,LIGHT
5451,2,7,60,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
5452,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5453,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5454,2,2,30,Y,N,N,N,N,N,N,N,N,MEDIUM
5455,2,2,90,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5456,2,6,30,N,Y,N,N,N,N,N,N,N,LIGHT
5457,2,4,60,N,N,N,Y,N,N,N,N,N,LIGHT
5458,3,6,90,N,N,N,N,N,N,N,N,Y,LIGHT
5459,2,4,30,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
5460,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
5462,2,4,30,Y,N,N,N,N,N,N,N,N,MEDIUM
5463,2,2,10,Y,N,N,N,N,N,N,N,N,LIGHT
5464,2,2,20,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
5465,2,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5466,2,5,360,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5467,3,6,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5468,1,4,20,Y,Y,N,N,N,N,N,N,N,LIGHT
5469,2,4,20,Y,N,N,N,N,N,N,N,N,LIGHT
5470,2,6,10,Y,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5471,2,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
5472,2,8,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5473,2,4,60,N,N,N,N,N,N,N,Y,N,LIGHT
5474,2,4,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5475,3,4,360,N,N,N,N,N,Y,N,N,N,MEDIUM_HEAVY
5476,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5477,2,2,20,Y,N,N,N,N,N,N,N,N,LIGHT
5478,1,10,20,N,N,N,Y,N,N,N,N,N,MEDIUM_LIGHT
5479,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM
5480,2,2,1200,N,N,N,N,N,N,N,Y,N,MEDIUM
5481,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM
5482,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM
5483,1,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5484,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5485,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5487,2,8,10,N,Y,N,N,N,N,N,N,N,LIGHT
5488,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM
5489,2,12,90,N,N,N,N,N,N,N,N,Y,LIGHT
5490,2,6,90,N,N,N,N,N,N,N,N,Y,LIGHT
5491,2,5,20,N,N,N,N,N,N,N,N,Y,LIGHT
5492,2,8,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5494,4,8,60,N,N,N,N,N,N,N,N,Y,LIGHT
5495,2,8,60,N,Y,N,N,N,N,N,N,N,LIGHT
5496,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
5497,2,6,20,N,N,N,N,N,N,N,N,Y,LIGHT
5498,2,4,30,Y,N,N,N,N,N,N,N,N,LIGHT
5499,2,5,90,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5500,2,10,60,N,N,N,N,N,N,N,N,Y,LIGHT
5501,2,2,120,N,N,N,N,N,N,N,N,Y,LIGHT
5502,2,2,30,N,N,Y,N,N,N,N,N,N,MEDIUM_LIGHT
5503,1,4,45,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5504,2,10,360,N,N,N,N,N,N,N,Y,N,MEDIUM
5506,2,2,45,N,N,N,N,N,N,N,N,Y,LIGHT
5508,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM_HEAVY
5509,2,4,20,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5510,2,5,20,N,N,N,N,N,N,N,N,Y,LIGHT
5511,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM
5512,2,2,10,N,N,Y,N,N,N,N,N,N,MEDIUM_HEAVY
5513,2,2,120,N,N,N,N,N,N,N,Y,N,MEDIUM
5515,2,6,90,N,N,N,N,N,N,N,N,Y,LIGHT
5516,2,4,180,N,N,N,N,N,N,N,N,Y,MEDIUM
5517,3,5,60,N,N,N,N,N,N,N,N,Y,MEDIUM
5518,2,4,90,N,N,N,N,N,N,N,N,Y,MEDIUM
5519,2,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
5520,2,6,120,N,N,N,N,N,N,N,Y,N,LIGHT
5521,2,6,30,N,N,N,N,N,N,N,N,Y,LIGHT
5522,2,4,60,Y,N,N,N,N,N,N,N,N,LIGHT
5524,2,6,20,N,N,N,N,N,N,N,N,Y,LIGHT
5525,2,6,120,N,N,N,N,N,N,N,N,Y,MEDIUM
5526,2,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
5527,2,4,20,N,N,N,N,N,N,N,N,Y,LIGHT
5528,6,6,120,N,N,N,N,N,N,N,N,Y,LIGHT
5529,2,4,30,N,Y,N,N,N,N,N,N,N,LIGHT
5530,2,6,45,N,N,N,N,N,N,N,N,Y,LIGHT
5532,2,6,60,N,N,N,N,N,N,N,N,Y,LIGHT
5533,2,8,60,N,N,N,N,N,N,N,N,Y,MEDIUM
5534,2,5,10,N,N,N,N,Y,N,Y,N,N,LIGHT
5535,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
5536,2,4,20,N,Y,N,N,N,N,N,N,N,LIGHT
5537,2,4,45,N,Y,N,N,N,N,N,N,N,LIGHT
5538,2,4,30,N,N,N,N,N,N,N,Y,N,LIGHT
5539,1,4,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5540,2,4,30,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5541,2,2,360,N,N,N,N,N,N,N,Y,N,MEDIUM
5542,2,2,30,Y,N,N,N,N,N,N,N,N,LIGHT
5544,2,4,45,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
5545,1,4,60,Y,N,N,N,N,N,N,N,N,MEDIUM_LIGHT
5546,0,0,10,N,N,N,N,N,N,N,N,Y,LIGHT
5547,2,6,360,N,N,N,N,N,N,N,N,Y,LIGHT
5548,3,6,60,Y,N,N,N,N,N,N,N,N,MEDIUM
5549,3,4,60,N,N,N,N,N,N,N,N,Y,MEDIUM
5550,3,6,120,N,N,N,N,N,N,N,N,Y,LIGHT
5551,2,4,120,N,N,N,N,N,N,N,N,Y,MEDIUM
5552,2,8,60,N,N,N,N,N,N,N,N,Y,LIGHT
5553,2,4,45,Y,N,N,N,N,N,N,N,N,LIGHT
5554,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
5555,3,6,90,N,N,N,N,N,N,N,N,Y,LIGHT
5556,2,4,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5557,2,4,45,N,N,N,N,N,N,N,N,Y,LIGHT
5558,2,4,30,N,Y,N,N,N,N,N,N,N,LIGHT
5559,2,6,120,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5560,2,4,60,N,N,N,N,N,N,N,N,Y,LIGHT
5561,2,4,30,Y,Y,N,N,N,N,N,N,N,LIGHT
5562,2,4,30,N,Y,N,N,N,N,N,N,N,LIGHT
5563,2,4,30,N,Y,N,N,N,N,N,N,N,LIGHT
5564,2,4,30,N,Y,N,N,N,N,N,N,N,MEDIUM_LIGHT
5565,2,4,30,N,Y,N,N,N,N,N,N,N,LIGHT
5566,2,4,30,N,Y,N,N,N,N,N,N,N,LIGHT
5567,2,4,30,N,N,N,N,N,N,N,N,Y,LIGHT
5568,2,2,120,N,N,N,N,N,N,N,Y,N,LIGHT
5569,1,2,60,N,N,N,N,N,N,N,Y,N,MEDIUM
5570,2,2,60,N,N,N,N,N,N,N,Y,N,MEDIUM
5571,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM_LIGHT
5572,2,2,45,N,N,N,N,N,N,N,N,Y,LIGHT
5573,2,2,180,N,N,N,N,N,N,N,Y,N,MEDIUM
5574,3,3,120,Y,N,N,N,N,N,N,N,N,LIGHT
5575,2,4,45,N,N,N,N,N,N,N,N,Y,MEDIUM_LIGHT
5576,2,4,60,N,N,N,N,N,N,Y,N,N,MEDIUM_LIGHT
